date_key,full_date,y,m,d,day_suffix,year_month,wkd,wkd_name,month_name,q,year_quarter,day_year,w,iso_w,week_month,is_weekend,is_weekday,previous_weekday,next_weekday,is_holiday,holiday_name,is_workday,workday_id,workday_date,workday_number,pwd,nwd,first_workday_in_month,last_workday_in_month,first_day_year,first_day_quarter,first_day_month,first_day_week,last_day_year,last_day_quarter,last_day_month,last_day_week,previous_day,next_day,previous_year_month,next_year_month,previous_quarter,next_quarter,previous_year,next_year,is_today,is_report_day,is_current_week,is_current_month,is_current_quarter,is_current_year,created
20170909,2017-09-09,2017,9,9,th,2017-09,5,Saturday,September,3,2017-Q3,252,37,36,2,1,0,2017-09-08,2017-09-11,0,,0,1939,2017-09-08,6,2017-09-07,2017-09-11,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-04,2017-12-31,2017-09-30,2017-09-30,2017-09-10,2017-09-08,2017-09-10,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170910,2017-09-10,2017,9,10,th,2017-09,6,Sunday,September,3,2017-Q3,253,37,36,2,1,0,2017-09-08,2017-09-11,0,,0,1939,2017-09-08,6,2017-09-07,2017-09-11,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-04,2017-12-31,2017-09-30,2017-09-30,2017-09-10,2017-09-09,2017-09-11,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170911,2017-09-11,2017,9,11,th,2017-09,0,Monday,September,3,2017-Q3,254,38,37,3,0,1,2017-09-08,2017-09-12,0,,1,1940,2017-09-11,7,2017-09-08,2017-09-12,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-11,2017-12-31,2017-09-30,2017-09-30,2017-09-17,2017-09-10,2017-09-12,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170912,2017-09-12,2017,9,12,th,2017-09,1,Tuesday,September,3,2017-Q3,255,38,37,3,0,1,2017-09-11,2017-09-13,0,,1,1941,2017-09-12,8,2017-09-11,2017-09-13,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-11,2017-12-31,2017-09-30,2017-09-30,2017-09-17,2017-09-11,2017-09-13,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170913,2017-09-13,2017,9,13,th,2017-09,2,Wednesday,September,3,2017-Q3,256,38,37,3,0,1,2017-09-12,2017-09-14,0,,1,1942,2017-09-13,9,2017-09-12,2017-09-14,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-11,2017-12-31,2017-09-30,2017-09-30,2017-09-17,2017-09-12,2017-09-14,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170914,2017-09-14,2017,9,14,th,2017-09,3,Thursday,September,3,2017-Q3,257,38,37,3,0,1,2017-09-13,2017-09-15,0,,1,1943,2017-09-14,10,2017-09-13,2017-09-15,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-11,2017-12-31,2017-09-30,2017-09-30,2017-09-17,2017-09-13,2017-09-15,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170915,2017-09-15,2017,9,15,th,2017-09,4,Friday,September,3,2017-Q3,258,38,37,3,0,1,2017-09-14,2017-09-18,0,,1,1944,2017-09-15,11,2017-09-14,2017-09-18,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-11,2017-12-31,2017-09-30,2017-09-30,2017-09-17,2017-09-14,2017-09-16,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170916,2017-09-16,2017,9,16,th,2017-09,5,Saturday,September,3,2017-Q3,259,38,37,3,1,0,2017-09-15,2017-09-18,0,,0,1944,2017-09-15,11,2017-09-14,2017-09-18,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-11,2017-12-31,2017-09-30,2017-09-30,2017-09-17,2017-09-15,2017-09-17,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170917,2017-09-17,2017,9,17,th,2017-09,6,Sunday,September,3,2017-Q3,260,38,37,3,1,0,2017-09-15,2017-09-18,0,,0,1944,2017-09-15,11,2017-09-14,2017-09-18,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-11,2017-12-31,2017-09-30,2017-09-30,2017-09-17,2017-09-16,2017-09-18,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170918,2017-09-18,2017,9,18,th,2017-09,0,Monday,September,3,2017-Q3,261,39,38,4,0,1,2017-09-15,2017-09-19,0,,1,1945,2017-09-18,12,2017-09-15,2017-09-19,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-18,2017-12-31,2017-09-30,2017-09-30,2017-09-24,2017-09-17,2017-09-19,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170919,2017-09-19,2017,9,19,th,2017-09,1,Tuesday,September,3,2017-Q3,262,39,38,4,0,1,2017-09-18,2017-09-20,0,,1,1946,2017-09-19,13,2017-09-18,2017-09-20,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-18,2017-12-31,2017-09-30,2017-09-30,2017-09-24,2017-09-18,2017-09-20,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170920,2017-09-20,2017,9,20,th,2017-09,2,Wednesday,September,3,2017-Q3,263,39,38,4,0,1,2017-09-19,2017-09-21,0,,1,1947,2017-09-20,14,2017-09-19,2017-09-21,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-18,2017-12-31,2017-09-30,2017-09-30,2017-09-24,2017-09-19,2017-09-21,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170921,2017-09-21,2017,9,21,st,2017-09,3,Thursday,September,3,2017-Q3,264,39,38,4,0,1,2017-09-20,2017-09-22,0,,1,1948,2017-09-21,15,2017-09-20,2017-09-22,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-18,2017-12-31,2017-09-30,2017-09-30,2017-09-24,2017-09-20,2017-09-22,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170922,2017-09-22,2017,9,22,nd,2017-09,4,Friday,September,3,2017-Q3,265,39,38,4,0,1,2017-09-21,2017-09-25,0,,1,1949,2017-09-22,16,2017-09-21,2017-09-25,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-18,2017-12-31,2017-09-30,2017-09-30,2017-09-24,2017-09-21,2017-09-23,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170923,2017-09-23,2017,9,23,rd,2017-09,5,Saturday,September,3,2017-Q3,266,39,38,4,1,0,2017-09-22,2017-09-25,0,,0,1949,2017-09-22,16,2017-09-21,2017-09-25,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-18,2017-12-31,2017-09-30,2017-09-30,2017-09-24,2017-09-22,2017-09-24,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170924,2017-09-24,2017,9,24,th,2017-09,6,Sunday,September,3,2017-Q3,267,39,38,4,1,0,2017-09-22,2017-09-25,0,,0,1949,2017-09-22,16,2017-09-21,2017-09-25,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-18,2017-12-31,2017-09-30,2017-09-30,2017-09-24,2017-09-23,2017-09-25,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170925,2017-09-25,2017,9,25,th,2017-09,0,Monday,September,3,2017-Q3,268,40,39,5,0,1,2017-09-22,2017-09-26,0,,1,1950,2017-09-25,17,2017-09-22,2017-09-26,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-25,2017-12-31,2017-09-30,2017-09-30,2017-10-01,2017-09-24,2017-09-26,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170926,2017-09-26,2017,9,26,th,2017-09,1,Tuesday,September,3,2017-Q3,269,40,39,5,0,1,2017-09-25,2017-09-27,0,,1,1951,2017-09-26,18,2017-09-25,2017-09-27,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-25,2017-12-31,2017-09-30,2017-09-30,2017-10-01,2017-09-25,2017-09-27,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170927,2017-09-27,2017,9,27,th,2017-09,2,Wednesday,September,3,2017-Q3,270,40,39,5,0,1,2017-09-26,2017-09-28,0,,1,1952,2017-09-27,19,2017-09-26,2017-09-29,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-25,2017-12-31,2017-09-30,2017-09-30,2017-10-01,2017-09-26,2017-09-28,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170928,2017-09-28,2017,9,28,th,2017-09,3,Thursday,September,3,2017-Q3,271,40,39,5,0,1,2017-09-27,2017-09-29,1,Statehood Day,0,1952,2017-09-27,19,2017-09-26,2017-09-29,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-25,2017-12-31,2017-09-30,2017-09-30,2017-10-01,2017-09-27,2017-09-29,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170929,2017-09-29,2017,9,29,th,2017-09,4,Friday,September,3,2017-Q3,272,40,39,5,0,1,2017-09-28,2017-10-02,0,,1,1953,2017-09-29,20,2017-09-27,2017-10-02,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-25,2017-12-31,2017-09-30,2017-09-30,2017-10-01,2017-09-28,2017-09-30,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20170930,2017-09-30,2017,9,30,th,2017-09,5,Saturday,September,3,2017-Q3,273,40,39,5,1,0,2017-09-29,2017-10-02,0,,0,1953,2017-09-29,20,2017-09-27,2017-10-02,2017-09-01,2017-09-29,2017-01-01,2017-07-01,2017-09-01,2017-09-25,2017-12-31,2017-09-30,2017-09-30,2017-10-01,2017-09-29,2017-10-01,2017-08,2017-10,2,4,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171001,2017-10-01,2017,10,1,st,2017-10,6,Sunday,October,4,2017-Q4,274,40,39,1,1,0,2017-09-29,2017-10-02,0,,0,1954,2017-10-02,1,2017-09-29,2017-10-03,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-09-25,2017-12-31,2017-12-31,2017-10-31,2017-10-01,2017-09-30,2017-10-02,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171002,2017-10-02,2017,10,2,nd,2017-10,0,Monday,October,4,2017-Q4,275,41,40,2,0,1,2017-09-29,2017-10-03,0,,1,1954,2017-10-02,1,2017-09-29,2017-10-03,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-02,2017-12-31,2017-12-31,2017-10-31,2017-10-08,2017-10-01,2017-10-03,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171003,2017-10-03,2017,10,3,rd,2017-10,1,Tuesday,October,4,2017-Q4,276,41,40,2,0,1,2017-10-02,2017-10-04,0,,1,1955,2017-10-03,2,2017-10-02,2017-10-04,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-02,2017-12-31,2017-12-31,2017-10-31,2017-10-08,2017-10-02,2017-10-04,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171004,2017-10-04,2017,10,4,th,2017-10,2,Wednesday,October,4,2017-Q4,277,41,40,2,0,1,2017-10-03,2017-10-05,0,,1,1956,2017-10-04,3,2017-10-03,2017-10-05,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-02,2017-12-31,2017-12-31,2017-10-31,2017-10-08,2017-10-03,2017-10-05,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171005,2017-10-05,2017,10,5,th,2017-10,3,Thursday,October,4,2017-Q4,278,41,40,2,0,1,2017-10-04,2017-10-06,0,,1,1957,2017-10-05,4,2017-10-04,2017-10-06,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-02,2017-12-31,2017-12-31,2017-10-31,2017-10-08,2017-10-04,2017-10-06,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171006,2017-10-06,2017,10,6,th,2017-10,4,Friday,October,4,2017-Q4,279,41,40,2,0,1,2017-10-05,2017-10-09,0,,1,1958,2017-10-06,5,2017-10-05,2017-10-09,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-02,2017-12-31,2017-12-31,2017-10-31,2017-10-08,2017-10-05,2017-10-07,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171007,2017-10-07,2017,10,7,th,2017-10,5,Saturday,October,4,2017-Q4,280,41,40,2,1,0,2017-10-06,2017-10-09,0,,0,1958,2017-10-06,5,2017-10-05,2017-10-09,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-02,2017-12-31,2017-12-31,2017-10-31,2017-10-08,2017-10-06,2017-10-08,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171008,2017-10-08,2017,10,8,th,2017-10,6,Sunday,October,4,2017-Q4,281,41,40,2,1,0,2017-10-06,2017-10-09,0,,0,1958,2017-10-06,5,2017-10-05,2017-10-09,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-02,2017-12-31,2017-12-31,2017-10-31,2017-10-08,2017-10-07,2017-10-09,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171009,2017-10-09,2017,10,9,th,2017-10,0,Monday,October,4,2017-Q4,282,42,41,3,0,1,2017-10-06,2017-10-10,0,,1,1959,2017-10-09,6,2017-10-06,2017-10-10,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-09,2017-12-31,2017-12-31,2017-10-31,2017-10-15,2017-10-08,2017-10-10,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171010,2017-10-10,2017,10,10,th,2017-10,1,Tuesday,October,4,2017-Q4,283,42,41,3,0,1,2017-10-09,2017-10-11,0,,1,1960,2017-10-10,7,2017-10-09,2017-10-11,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-09,2017-12-31,2017-12-31,2017-10-31,2017-10-15,2017-10-09,2017-10-11,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171011,2017-10-11,2017,10,11,th,2017-10,2,Wednesday,October,4,2017-Q4,284,42,41,3,0,1,2017-10-10,2017-10-12,0,,1,1961,2017-10-11,8,2017-10-10,2017-10-12,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-09,2017-12-31,2017-12-31,2017-10-31,2017-10-15,2017-10-10,2017-10-12,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171012,2017-10-12,2017,10,12,th,2017-10,3,Thursday,October,4,2017-Q4,285,42,41,3,0,1,2017-10-11,2017-10-13,0,,1,1962,2017-10-12,9,2017-10-11,2017-10-13,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-09,2017-12-31,2017-12-31,2017-10-31,2017-10-15,2017-10-11,2017-10-13,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171013,2017-10-13,2017,10,13,th,2017-10,4,Friday,October,4,2017-Q4,286,42,41,3,0,1,2017-10-12,2017-10-16,0,,1,1963,2017-10-13,10,2017-10-12,2017-10-16,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-09,2017-12-31,2017-12-31,2017-10-31,2017-10-15,2017-10-12,2017-10-14,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171014,2017-10-14,2017,10,14,th,2017-10,5,Saturday,October,4,2017-Q4,287,42,41,3,1,0,2017-10-13,2017-10-16,0,,0,1963,2017-10-13,10,2017-10-12,2017-10-16,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-09,2017-12-31,2017-12-31,2017-10-31,2017-10-15,2017-10-13,2017-10-15,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171015,2017-10-15,2017,10,15,th,2017-10,6,Sunday,October,4,2017-Q4,288,42,41,3,1,0,2017-10-13,2017-10-16,0,,0,1963,2017-10-13,10,2017-10-12,2017-10-16,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-09,2017-12-31,2017-12-31,2017-10-31,2017-10-15,2017-10-14,2017-10-16,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171016,2017-10-16,2017,10,16,th,2017-10,0,Monday,October,4,2017-Q4,289,43,42,4,0,1,2017-10-13,2017-10-17,0,,1,1964,2017-10-16,11,2017-10-13,2017-10-17,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-16,2017-12-31,2017-12-31,2017-10-31,2017-10-22,2017-10-15,2017-10-17,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171017,2017-10-17,2017,10,17,th,2017-10,1,Tuesday,October,4,2017-Q4,290,43,42,4,0,1,2017-10-16,2017-10-18,0,,1,1965,2017-10-17,12,2017-10-16,2017-10-18,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-16,2017-12-31,2017-12-31,2017-10-31,2017-10-22,2017-10-16,2017-10-18,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171018,2017-10-18,2017,10,18,th,2017-10,2,Wednesday,October,4,2017-Q4,291,43,42,4,0,1,2017-10-17,2017-10-19,0,,1,1966,2017-10-18,13,2017-10-17,2017-10-19,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-16,2017-12-31,2017-12-31,2017-10-31,2017-10-22,2017-10-17,2017-10-19,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171019,2017-10-19,2017,10,19,th,2017-10,3,Thursday,October,4,2017-Q4,292,43,42,4,0,1,2017-10-18,2017-10-20,0,,1,1967,2017-10-19,14,2017-10-18,2017-10-20,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-16,2017-12-31,2017-12-31,2017-10-31,2017-10-22,2017-10-18,2017-10-20,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171020,2017-10-20,2017,10,20,th,2017-10,4,Friday,October,4,2017-Q4,293,43,42,4,0,1,2017-10-19,2017-10-23,0,,1,1968,2017-10-20,15,2017-10-19,2017-10-23,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-16,2017-12-31,2017-12-31,2017-10-31,2017-10-22,2017-10-19,2017-10-21,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171021,2017-10-21,2017,10,21,st,2017-10,5,Saturday,October,4,2017-Q4,294,43,42,4,1,0,2017-10-20,2017-10-23,0,,0,1968,2017-10-20,15,2017-10-19,2017-10-23,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-16,2017-12-31,2017-12-31,2017-10-31,2017-10-22,2017-10-20,2017-10-22,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171022,2017-10-22,2017,10,22,nd,2017-10,6,Sunday,October,4,2017-Q4,295,43,42,4,1,0,2017-10-20,2017-10-23,0,,0,1968,2017-10-20,15,2017-10-19,2017-10-23,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-16,2017-12-31,2017-12-31,2017-10-31,2017-10-22,2017-10-21,2017-10-23,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171023,2017-10-23,2017,10,23,rd,2017-10,0,Monday,October,4,2017-Q4,296,44,43,5,0,1,2017-10-20,2017-10-24,0,,1,1969,2017-10-23,16,2017-10-20,2017-10-24,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-23,2017-12-31,2017-12-31,2017-10-31,2017-10-29,2017-10-22,2017-10-24,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171024,2017-10-24,2017,10,24,th,2017-10,1,Tuesday,October,4,2017-Q4,297,44,43,5,0,1,2017-10-23,2017-10-25,0,,1,1970,2017-10-24,17,2017-10-23,2017-10-25,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-23,2017-12-31,2017-12-31,2017-10-31,2017-10-29,2017-10-23,2017-10-25,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171025,2017-10-25,2017,10,25,th,2017-10,2,Wednesday,October,4,2017-Q4,298,44,43,5,0,1,2017-10-24,2017-10-26,0,,1,1971,2017-10-25,18,2017-10-24,2017-10-26,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-23,2017-12-31,2017-12-31,2017-10-31,2017-10-29,2017-10-24,2017-10-26,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171026,2017-10-26,2017,10,26,th,2017-10,3,Thursday,October,4,2017-Q4,299,44,43,5,0,1,2017-10-25,2017-10-27,0,,1,1972,2017-10-26,19,2017-10-25,2017-10-27,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-23,2017-12-31,2017-12-31,2017-10-31,2017-10-29,2017-10-25,2017-10-27,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171027,2017-10-27,2017,10,27,th,2017-10,4,Friday,October,4,2017-Q4,300,44,43,5,0,1,2017-10-26,2017-10-30,0,,1,1973,2017-10-27,20,2017-10-26,2017-10-30,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-23,2017-12-31,2017-12-31,2017-10-31,2017-10-29,2017-10-26,2017-10-28,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171028,2017-10-28,2017,10,28,th,2017-10,5,Saturday,October,4,2017-Q4,301,44,43,5,1,0,2017-10-27,2017-10-30,1,Independent Czechoslovak State Day,0,1973,2017-10-27,20,2017-10-26,2017-10-30,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-23,2017-12-31,2017-12-31,2017-10-31,2017-10-29,2017-10-27,2017-10-29,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171029,2017-10-29,2017,10,29,th,2017-10,6,Sunday,October,4,2017-Q4,302,44,43,5,1,0,2017-10-27,2017-10-30,0,,0,1973,2017-10-27,20,2017-10-26,2017-10-30,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-23,2017-12-31,2017-12-31,2017-10-31,2017-10-29,2017-10-28,2017-10-30,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171030,2017-10-30,2017,10,30,th,2017-10,0,Monday,October,4,2017-Q4,303,45,44,6,0,1,2017-10-27,2017-10-31,0,,1,1974,2017-10-30,21,2017-10-27,2017-10-31,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-30,2017-12-31,2017-12-31,2017-10-31,2017-11-05,2017-10-29,2017-10-31,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171031,2017-10-31,2017,10,31,st,2017-10,1,Tuesday,October,4,2017-Q4,304,45,44,6,0,1,2017-10-30,2017-11-01,0,,1,1975,2017-10-31,22,2017-10-30,2017-11-01,2017-10-02,2017-10-31,2017-01-01,2017-10-01,2017-10-01,2017-10-30,2017-12-31,2017-12-31,2017-10-31,2017-11-05,2017-10-30,2017-11-01,2017-09,2017-11,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171101,2017-11-01,2017,11,1,st,2017-11,2,Wednesday,November,4,2017-Q4,305,45,44,1,0,1,2017-10-31,2017-11-02,0,,1,1976,2017-11-01,1,2017-10-31,2017-11-02,2017-11-01,2017-11-30,2017-01-01,2017-10-01,2017-11-01,2017-10-30,2017-12-31,2017-12-31,2017-11-30,2017-11-05,2017-10-31,2017-11-02,2017-10,2017-12,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171102,2017-11-02,2017,11,2,nd,2017-11,3,Thursday,November,4,2017-Q4,306,45,44,1,0,1,2017-11-01,2017-11-03,0,,1,1977,2017-11-02,2,2017-11-01,2017-11-03,2017-11-01,2017-11-30,2017-01-01,2017-10-01,2017-11-01,2017-10-30,2017-12-31,2017-12-31,2017-11-30,2017-11-05,2017-11-01,2017-11-03,2017-10,2017-12,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171103,2017-11-03,2017,11,3,rd,2017-11,4,Friday,November,4,2017-Q4,307,45,44,1,0,1,2017-11-02,2017-11-06,0,,1,1978,2017-11-03,3,2017-11-02,2017-11-06,2017-11-01,2017-11-30,2017-01-01,2017-10-01,2017-11-01,2017-10-30,2017-12-31,2017-12-31,2017-11-30,2017-11-05,2017-11-02,2017-11-04,2017-10,2017-12,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171104,2017-11-04,2017,11,4,th,2017-11,5,Saturday,November,4,2017-Q4,308,45,44,1,1,0,2017-11-03,2017-11-06,0,,0,1978,2017-11-03,3,2017-11-02,2017-11-06,2017-11-01,2017-11-30,2017-01-01,2017-10-01,2017-11-01,2017-10-30,2017-12-31,2017-12-31,2017-11-30,2017-11-05,2017-11-03,2017-11-05,2017-10,2017-12,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171105,2017-11-05,2017,11,5,th,2017-11,6,Sunday,November,4,2017-Q4,309,45,44,1,1,0,2017-11-03,2017-11-06,0,,0,1978,2017-11-03,3,2017-11-02,2017-11-06,2017-11-01,2017-11-30,2017-01-01,2017-10-01,2017-11-01,2017-10-30,2017-12-31,2017-12-31,2017-11-30,2017-11-05,2017-11-04,2017-11-06,2017-10,2017-12,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
20171106,2017-11-06,2017,11,6,th,2017-11,0,Monday,November,4,2017-Q4,310,46,45,2,0,1,2017-11-03,2017-11-07,0,,1,1979,2017-11-06,4,2017-11-03,2017-11-07,2017-11-01,2017-11-30,2017-01-01,2017-10-01,2017-11-01,2017-11-06,2017-12-31,2017-12-31,2017-11-30,2017-11-12,2017-11-05,2017-11-07,2017-10,2017-12,3,1,2016,2018,0,0,0,0,0,0,2025-04-16 11:40:18.743739
